input_max_length,attention,tag,Recall|json_kv,Recall|niah_mk_2,Recall|niah_mk_3,Recall|niah_mv,Recall,RAG|hotpotqa,RAG|nq,RAG|popqa,RAG|triviaqa,RAG,ICL|banking77,ICL|clinic150,ICL|nlu,ICL|trec_coarse,ICL|trec_fine,ICL,Cite|asqa_citation_prec,Cite|asqa_citation_rec,Cite|asqa_str_em,Cite|qampari_citation_prec,Cite|qampari_citation_rec,Cite|qampari_rec_top5,Cite,Re-rank|msmarco_psg,Re-rank,LongQA|infbench_choice,LongQA|infbench_qa,LongQA,ruler_niah_mk_2 ruler_recall,ruler_niah_mk_3 ruler_recall,ruler_niah_mv ruler_recall,json_kv substring_exact_match,nq substring_exact_match,triviaqa substring_exact_match,hotpotqa substring_exact_match,popqa substring_exact_match,infbench_qa rougeL_f1,infbench_choice exact_match,msmarco_rerank_psg NDCG@10,trec_coarse exact_match,trec_fine exact_match,banking77 exact_match,clinic150 exact_match,nlu exact_match,alce_asqa str_em,alce_asqa citation_rec,alce_asqa citation_prec,alce_qampari qampari_rec_top5,alce_qampari citation_rec,alce_qampari citation_prec,Ours
8192,xflex_v6,qwen_xflex_v6_threshold0.95_score0.001,100.0,100.0,98.0,98.75,99.1875,58.666666666666664,53.0,59.0,77.66666666666666,62.08333333333333,75.2,80.80000000000001,79.80000000000001,81.2,42.0,71.80000000000001,53.2994227994228,61.383333333333326,42.76666666666667,20.511363636363637,19.713084722295246,24.0,36.94564519301361,55.4350081300813,55.4350081300813,46.0,24.19406120023767,35.097030600118835,100.0,98.0,98.75,100.0,53.0,77.66666666666666,58.666666666666664,59.0,24.19406120023767,46.0,55.4350081300813,81.2,42.0,75.2,80.80000000000001,79.80000000000001,42.76666666666667,61.383333333333326,53.2994227994228,24.0,19.713084722295246,20.511363636363637,60.09141954275785
16384,flex,qwen_flex_gamma0.95_tau0.1,74.0,95.0,76.0,86.0,82.75,55.666666666666664,46.666666666666664,56.333333333333336,82.16666666666667,60.20833333333333,82.39999999999999,86.6,82.6,83.0,47.4,76.4,20.660308972073675,16.678968253968254,30.450000000000006,4.803002070393374,3.9826196750109797,1.8000000000000003,13.062483161907714,36.380861788617885,36.380861788617885,45.0,25.612698216815865,35.30634910840793,95.0,76.0,86.0,74.0,46.666666666666664,82.16666666666667,55.666666666666664,56.333333333333336,25.612698216815865,45.0,36.380861788617885,83.0,47.4,82.39999999999999,86.6,82.6,30.450000000000006,16.678968253968254,20.660308972073675,1.8000000000000003,3.9826196750109797,4.803002070393374,50.68467123204447
16384,full,qwen_full,97.0,99.0,99.0,97.0,98.0,59.0,55.333333333333336,59.166666666666664,82.16666666666667,63.91666666666667,82.6,88.0,85.0,86.0,48.4,78.0,37.5219696969697,42.095238095238095,35.333333333333336,12.823199349139088,12.752283670614716,20.999999999999996,26.92100402421582,46.48564227642276,46.48564227642276,50.0,32.153400814871404,41.0767004074357,99.0,99.0,97.0,97.0,55.333333333333336,82.16666666666667,59.0,59.166666666666664,32.153400814871404,50.0,46.48564227642276,86.0,48.4,82.6,88.0,85.0,35.333333333333336,42.095238095238095,37.5219696969697,20.999999999999996,12.752283670614716,12.823199349139088,59.066668895790166
16384,xattn,qwen_xattn_threshold0.95,97.0,97.0,98.0,95.75,96.9375,59.0,52.83333333333333,57.833333333333336,82.66666666666667,63.08333333333333,82.39999999999999,88.2,84.0,86.0,47.199999999999996,77.55999999999999,41.0076479076479,40.422619047619044,36.95,10.053759453759454,9.611685482896277,9.799999999999999,24.64095198198712,45.89173170731707,45.89173170731707,49.0,32.41976712829654,40.70988356414827,97.0,98.0,95.75,97.0,52.83333333333333,82.66666666666667,59.0,57.833333333333336,32.41976712829654,49.0,45.89173170731707,86.0,47.199999999999996,82.39999999999999,88.2,84.0,36.95,40.422619047619044,41.0076479076479,9.799999999999999,9.611685482896277,10.053759453759454,58.13723343113097
16384,xattn_single,qwen_xattn_threshold0.95,97.0,97.0,98.0,95.75,96.9375,59.0,52.83333333333333,57.833333333333336,82.66666666666667,63.08333333333333,82.39999999999999,88.2,84.0,86.0,47.199999999999996,77.55999999999999,41.0076479076479,40.422619047619044,36.95,10.053759453759454,9.611685482896277,9.799999999999999,24.64095198198712,45.89173170731707,45.89173170731707,49.0,32.41976712829654,40.70988356414827,97.0,98.0,95.75,97.0,52.83333333333333,82.66666666666667,59.0,57.833333333333336,32.41976712829654,49.0,45.89173170731707,86.0,47.199999999999996,82.39999999999999,88.2,84.0,36.95,40.422619047619044,41.0076479076479,9.799999999999999,9.611685482896277,10.053759453759454,58.13723343113097
16384,xattn_v5,qwen_xattn_v5_threshold0.95,97.0,97.0,98.0,95.25,96.8125,59.66666666666667,52.83333333333333,57.833333333333336,83.16666666666667,63.375,82.8,87.8,84.6,85.8,48.199999999999996,77.84,38.39148351648352,40.91904761904762,35.48333333333334,10.196106744133061,9.733120555914674,11.6,24.387181961485368,44.712024390243904,44.712024390243904,51.0,30.804029924324045,40.90201496216202,97.0,98.0,95.25,97.0,52.83333333333333,83.16666666666667,59.66666666666667,57.833333333333336,30.804029924324045,51.0,44.712024390243904,85.8,48.199999999999996,82.8,87.8,84.6,35.48333333333334,40.91904761904762,38.39148351648352,11.6,9.733120555914674,10.196106744133061,58.00478688564855
16384,xattn_v5_single,qwen_xattn_v5_threshold0.95,97.0,97.0,98.0,95.25,96.8125,59.66666666666667,52.83333333333333,57.833333333333336,83.16666666666667,63.375,82.8,87.8,84.6,85.8,48.199999999999996,77.84,38.39148351648352,40.91904761904762,35.48333333333334,10.196106744133061,9.733120555914674,11.6,24.387181961485368,44.712024390243904,44.712024390243904,51.0,30.804029924324045,40.90201496216202,97.0,98.0,95.25,97.0,52.83333333333333,83.16666666666667,59.66666666666667,57.833333333333336,30.804029924324045,51.0,44.712024390243904,85.8,48.199999999999996,82.8,87.8,84.6,35.48333333333334,40.91904761904762,38.39148351648352,11.6,9.733120555914674,10.196106744133061,58.00478688564855
16384,xattn_v6,qwen_xattn_v6_threshold0.95,96.0,95.0,99.0,96.25,96.5625,58.333333333333336,53.5,57.49999999999999,82.16666666666667,62.875,83.0,87.6,85.6,86.0,48.0,78.04,38.32864357864358,42.394444444444446,36.63333333333333,10.192547321959086,10.099604780629448,10.8,24.741428909834983,46.072422764227646,46.072422764227646,51.0,32.226264797294206,41.6131323986471,95.0,99.0,96.25,96.0,53.5,82.16666666666667,58.333333333333336,57.49999999999999,32.226264797294206,51.0,46.072422764227646,86.0,48.0,83.0,87.6,85.6,36.63333333333333,42.394444444444446,38.32864357864358,10.8,10.099604780629448,10.192547321959086,58.3174140121183
16384,xattn_v7,qwen_xattn_v7_threshold0.95,95.0,95.0,98.0,96.25,96.0625,56.666666666666664,50.83333333333333,58.166666666666664,82.0,61.916666666666664,82.6,87.2,83.8,85.39999999999999,48.199999999999996,77.44,38.487698412698414,40.91428571428571,34.98333333333334,9.590114709851552,9.372171945701357,11.0,24.05793401931173,46.88108130081301,46.88108130081301,52.0,30.63146915176327,41.315734575881635,95.0,98.0,96.25,95.0,50.83333333333333,82.0,56.666666666666664,58.166666666666664,30.63146915176327,52.0,46.88108130081301,85.39999999999999,48.199999999999996,82.6,87.2,83.8,34.98333333333334,40.91428571428571,38.487698412698414,11.0,9.372171945701357,9.590114709851552,57.94565276044549
16384,xattn_v8,qwen_xattn_v8_threshold0.95,97.0,96.0,97.0,95.5,96.375,59.66666666666667,52.666666666666664,57.833333333333336,82.5,63.16666666666667,82.39999999999999,88.0,84.2,86.0,48.8,77.88,39.912301587301585,41.09563492063492,36.61666666666667,9.390553561935143,8.736076962253431,8.200000000000001,23.991872283131958,44.12883739837398,44.12883739837398,52.0,31.7283751869046,41.8641875934523,96.0,97.0,95.5,97.0,52.666666666666664,82.5,59.66666666666667,57.833333333333336,31.7283751869046,52.0,44.12883739837398,86.0,48.8,82.39999999999999,88.0,84.2,36.61666666666667,41.09563492063492,39.912301587301585,8.200000000000001,8.736076962253431,9.390553561935143,57.90109399027082
16384,xattn_v9,qwen_xattn_v9_threshold0.95,97.0,97.0,97.0,95.25,96.5625,60.0,51.83333333333333,57.49999999999999,82.66666666666667,63.0,82.8,88.2,84.39999999999999,85.8,48.199999999999996,77.88,38.9523199023199,37.87619047619048,34.93333333333334,9.238984131089394,9.038496313062122,11.200000000000001,23.53988735933254,45.96850406504065,45.96850406504065,48.0,32.11625397478339,40.058126987391695,97.0,97.0,95.25,97.0,51.83333333333333,82.66666666666667,60.0,57.49999999999999,32.11625397478339,48.0,45.96850406504065,85.8,48.199999999999996,82.8,88.2,84.39999999999999,34.93333333333334,37.87619047619048,38.9523199023199,11.200000000000001,9.038496313062122,9.238984131089394,57.83483640196081
16384,xflex_v6,qwen_xflex_v6_threshold0.95_score0.001,97.0,96.0,99.0,96.25,97.0625,57.99999999999999,52.83333333333333,57.333333333333336,82.5,62.666666666666664,83.2,88.2,85.2,85.8,48.0,78.08,40.33882783882783,43.11309523809524,36.25,10.982589048378523,10.876095541885014,12.0,25.593434611197765,45.13833333333333,45.13833333333333,51.0,32.24055051157992,41.62027525578996,96.0,99.0,96.25,97.0,52.83333333333333,82.5,57.99999999999999,57.333333333333336,32.24055051157992,51.0,45.13833333333333,85.8,48.0,83.2,88.2,85.2,36.25,43.11309523809524,40.33882783882783,12.0,10.876095541885014,10.982589048378523,58.360201644497955
32768,flex,qwen_flex_gamma0.95_tau0.1,87.0,93.0,78.0,80.25,84.5625,46.666666666666664,41.66666666666667,52.666666666666664,83.83333333333334,56.208333333333336,84.0,88.6,88.0,85.2,48.8,78.92,4.423809523809524,2.524314574314574,15.816666666666668,6.859307359307359,3.537445887445887,0.0,5.5269240019240025,27.855569105691053,27.855569105691053,38.0,10.304654044785625,24.15232702239281,93.0,78.0,80.25,87.0,41.66666666666667,83.83333333333334,46.666666666666664,52.666666666666664,10.304654044785625,38.0,27.855569105691053,85.2,48.8,84.0,88.6,88.0,15.816666666666668,2.524314574314574,4.423809523809524,0.0,3.537445887445887,6.859307359307359,46.204275577223534
32768,full,qwen_full,98.0,98.0,97.0,88.75,95.4375,47.0,42.16666666666667,60.16666666666667,80.33333333333333,57.41666666666667,83.8,90.4,85.8,85.6,49.8,79.08000000000001,23.113888888888884,16.38531746031746,33.900000000000006,6.653930481283423,5.418341260257769,5.4,15.145246348457926,36.36585365853659,36.36585365853659,51.0,14.836124328887488,32.91806216444375,98.0,97.0,88.75,98.0,42.16666666666667,80.33333333333333,47.0,60.16666666666667,14.836124328887488,51.0,36.36585365853659,85.6,49.8,83.8,90.4,85.8,33.900000000000006,16.38531746031746,23.113888888888884,5.4,5.418341260257769,6.653930481283423,52.727221473017494
32768,xattn,qwen_xattn_threshold0.95,94.0,96.0,96.0,88.75,93.6875,47.0,42.16666666666667,59.833333333333336,80.33333333333333,57.33333333333333,83.6,90.4,85.6,86.0,49.2,78.96,23.30952380952381,15.669191919191917,34.78333333333333,4.566448107115273,3.5881891950966276,1.6,13.919447727376827,31.45972357723577,31.45972357723577,53.0,11.627826515589671,32.31391325779484,96.0,96.0,88.75,94.0,42.16666666666667,80.33333333333333,47.0,59.833333333333336,11.627826515589671,53.0,31.45972357723577,86.0,49.2,83.6,90.4,85.6,34.78333333333333,15.669191919191917,23.30952380952381,1.6,3.5881891950966276,4.566448107115273,51.278986315956786
32768,xattn_single,qwen_xattn_threshold0.95,94.0,96.0,96.0,88.75,93.6875,47.0,42.16666666666667,59.833333333333336,80.33333333333333,57.33333333333333,83.6,90.4,85.6,86.0,49.2,78.96,23.30952380952381,15.669191919191917,34.78333333333333,4.566448107115273,3.5881891950966276,1.6,13.919447727376827,31.45972357723577,31.45972357723577,53.0,11.627826515589671,32.31391325779484,96.0,96.0,88.75,94.0,42.16666666666667,80.33333333333333,47.0,59.833333333333336,11.627826515589671,53.0,31.45972357723577,86.0,49.2,83.6,90.4,85.6,34.78333333333333,15.669191919191917,23.30952380952381,1.6,3.5881891950966276,4.566448107115273,51.278986315956786
32768,xattn_v5,qwen_xattn_v5_threshold0.95,93.0,94.0,97.0,88.0,93.0,47.0,42.66666666666667,57.333333333333336,80.16666666666666,56.791666666666664,84.0,90.60000000000001,85.6,85.8,49.2,79.04,20.2237012987013,14.002922077922078,32.81666666666666,7.52008457381533,8.06722050552553,1.8000000000000003,14.071765853771815,33.848032520325205,33.848032520325205,54.0,13.847776565539723,33.92388828276986,94.0,97.0,88.0,93.0,42.66666666666667,80.16666666666666,47.0,57.333333333333336,13.847776565539723,54.0,33.848032520325205,85.8,49.2,84.0,90.60000000000001,85.6,32.81666666666666,14.002922077922078,20.2237012987013,1.8000000000000003,8.06722050552553,7.52008457381533,51.77922555392225
32768,xattn_v5_single,qwen_xattn_v5_threshold0.95,93.0,94.0,97.0,88.0,93.0,47.0,42.66666666666667,57.333333333333336,80.16666666666666,56.791666666666664,84.0,90.60000000000001,85.6,85.8,49.2,79.04,20.2237012987013,14.002922077922078,32.81666666666666,7.52008457381533,8.06722050552553,1.8000000000000003,14.071765853771815,33.848032520325205,33.848032520325205,54.0,13.847776565539723,33.92388828276986,94.0,97.0,88.0,93.0,42.66666666666667,80.16666666666666,47.0,57.333333333333336,13.847776565539723,54.0,33.848032520325205,85.8,49.2,84.0,90.60000000000001,85.6,32.81666666666666,14.002922077922078,20.2237012987013,1.8000000000000003,8.06722050552553,7.52008457381533,51.77922555392225
32768,xattn_v6,qwen_xattn_v6_threshold0.95,95.0,96.0,96.0,87.5,93.625,47.333333333333336,43.0,58.833333333333336,80.5,57.41666666666667,83.6,90.2,86.0,86.4,49.0,79.03999999999999,27.44563492063492,16.022763347763348,31.516666666666666,5.470131231769163,5.544625900213458,3.8,14.96663701117459,34.0100650406504,34.0100650406504,53.0,12.375604293367452,32.68780214668372,96.0,96.0,87.5,95.0,43.0,80.5,47.333333333333336,58.833333333333336,12.375604293367452,53.0,34.0100650406504,86.4,49.0,83.6,90.2,86.0,31.516666666666666,16.022763347763348,27.44563492063492,3.8,5.544625900213458,5.470131231769163,51.9576951441959
32768,xattn_v7,qwen_xattn_v7_threshold0.95,92.0,96.0,97.0,86.75,92.9375,47.0,41.66666666666667,56.666666666666664,81.0,56.583333333333336,83.2,91.0,85.8,85.2,49.4,78.92,22.917338217338216,14.023593073593075,35.50000000000001,5.276684081031906,4.4479996291947455,2.2,14.060935833526324,32.815276422764235,32.815276422764235,52.0,14.135835173598329,33.06791758679916,96.0,97.0,86.75,92.0,41.66666666666667,81.0,47.0,56.666666666666664,14.135835173598329,52.0,32.815276422764235,85.2,49.4,83.2,91.0,85.8,35.50000000000001,14.023593073593075,22.917338217338216,2.2,4.4479996291947455,5.276684081031906,51.39749386273718
32768,xattn_v8,qwen_xattn_v8_threshold0.95,93.0,95.0,97.0,87.75,93.1875,47.333333333333336,41.16666666666667,59.66666666666667,80.66666666666666,57.208333333333336,84.0,90.2,85.6,86.4,48.6,78.96,24.102777777777774,15.701226551226553,35.06666666666667,5.671457775141607,4.174326551135022,2.5999999999999996,14.552742553657936,33.21277235772358,33.21277235772358,53.0,11.7240891418523,32.36204457092615,95.0,97.0,87.75,93.0,41.16666666666667,80.66666666666666,47.333333333333336,59.66666666666667,11.7240891418523,53.0,33.21277235772358,86.4,48.6,84.0,90.2,85.6,35.06666666666667,15.701226551226553,24.102777777777774,2.5999999999999996,4.174326551135022,5.671457775141607,51.5805654692735
32768,xattn_v9,qwen_xattn_v9_threshold0.95,94.0,95.0,96.0,87.75,93.1875,47.333333333333336,42.833333333333336,60.5,80.16666666666666,57.708333333333336,84.2,90.2,85.2,86.8,48.8,79.03999999999999,23.323318348318345,15.15764790764791,34.75000000000001,6.2070342425573735,5.230816874460139,2.5999999999999996,14.544802895497293,33.173707317073166,33.173707317073166,54.0,10.86671540447856,32.43335770223928,95.0,96.0,87.75,94.0,42.833333333333336,80.16666666666666,47.333333333333336,60.5,10.86671540447856,54.0,33.173707317073166,86.8,48.8,84.2,90.2,85.2,34.75000000000001,15.15764790764791,23.323318348318345,2.5999999999999996,5.230816874460139,6.2070342425573735,51.681283541357175
32768,xflex_v6,qwen_xflex_v6_threshold0.95_score0.001,95.0,94.0,96.0,87.5,93.125,47.333333333333336,42.833333333333336,59.166666666666664,80.66666666666666,57.5,83.6,90.0,86.0,86.4,48.6,78.92,24.418001443001444,15.870177045177048,32.083333333333336,5.923201401772831,5.208579397984292,1.6,14.183882103544825,34.74358536585366,34.74358536585366,54.0,12.125748593511751,33.06287429675588,94.0,96.0,87.5,95.0,42.833333333333336,80.66666666666666,47.333333333333336,59.166666666666664,12.125748593511751,54.0,34.74358536585366,86.4,48.6,83.6,90.0,86.0,32.083333333333336,15.870177045177048,24.418001443001444,1.6,5.208579397984292,5.923201401772831,51.92255696102573
65536,flex,qwen_flex_gamma0.95_tau0.1,24.0,41.0,28.999999999999996,71.0,41.25,39.33333333333333,30.5,35.333333333333336,67.83333333333333,43.25,83.6,86.8,84.2,86.0,50.4,78.2,0.7978723404255319,0.2149151085321298,19.116666666666667,1.8500000000000003,0.6944444444444444,0.0,3.778983093344795,8.630772357723577,8.630772357723577,28.999999999999996,8.321829440769068,18.660914720384532,41.0,28.999999999999996,71.0,24.0,30.5,67.83333333333333,39.33333333333333,35.333333333333336,8.321829440769068,28.999999999999996,8.630772357723577,86.0,50.4,83.6,86.8,84.2,19.116666666666667,0.2149151085321298,0.7978723404255319,0.0,0.6944444444444444,1.8500000000000003,32.29511169524215
65536,full,qwen_full,30.0,49.0,31.0,80.25,47.5625,41.66666666666667,33.166666666666664,41.833333333333336,69.33333333333334,46.50000000000001,83.39999999999999,92.80000000000001,84.2,87.2,51.2,79.76,0.5,0.125,23.166666666666664,0.0,0.0,1.2,4.165277777777777,12.049528455284554,12.049528455284554,39.0,7.545080627433568,23.272540313716785,49.0,31.0,80.25,30.0,33.166666666666664,69.33333333333334,41.66666666666667,41.833333333333336,7.545080627433568,39.0,12.049528455284554,87.2,51.2,83.39999999999999,92.80000000000001,84.2,23.166666666666664,0.125,0.5,1.2,0.0,0.0,35.55164109112985
65536,xattn,qwen_xattn_threshold0.95,31.0,41.0,32.0,78.25,45.5625,41.0,32.33333333333333,42.66666666666667,68.66666666666667,46.16666666666667,83.39999999999999,92.2,83.6,86.8,52.2,79.63999999999999,0.3125,0.2727272727272727,23.166666666666668,1.625,0.5653846153846154,0.4,4.390379759129759,10.572512195121952,10.572512195121952,37.0,7.819115851468792,22.409557925734397,41.0,32.0,78.25,31.0,32.33333333333333,68.66666666666667,41.0,42.66666666666667,7.819115851468792,37.0,10.572512195121952,86.8,52.2,83.39999999999999,92.2,83.6,23.166666666666668,0.2727272727272727,0.3125,0.4,0.5653846153846154,1.625,34.79026942444213
65536,xattn_single,qwen_xattn_threshold0.95,31.0,41.0,32.0,78.25,45.5625,41.0,32.33333333333333,42.66666666666667,68.66666666666667,46.16666666666667,83.39999999999999,92.2,83.6,86.8,52.2,79.63999999999999,0.3125,0.2727272727272727,23.166666666666668,1.625,0.5653846153846154,0.4,4.390379759129759,10.572512195121952,10.572512195121952,37.0,7.819115851468792,22.409557925734397,41.0,32.0,78.25,31.0,32.33333333333333,68.66666666666667,41.0,42.66666666666667,7.819115851468792,37.0,10.572512195121952,86.8,52.2,83.39999999999999,92.2,83.6,23.166666666666668,0.2727272727272727,0.3125,0.4,0.5653846153846154,1.625,34.79026942444213
